,MONTH,HS_CODE,PRODUCT_NAME,TRADE_PARTNER_CODE,TRADE_PARTNER_NAME,TRADE_METHOD_CODE,TRADE_METHOD_NAME,ORIGIN_CODE,ORIGIN_NAME,QUANTITY,QUANTITY_UNIT,WEIGHT,WEIGHT_UNIT,TRADE_VALUE,AVG_UNIT_PRICE,GEO_LOCATION
2123,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,34,Logistics goods in areas under special customs supervision,31,Shanghai,1002,PCS,86,KG,694834,693.4471057884232,"31.2304° N, 121.4737° E"
2124,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,34,Logistics goods in areas under special customs supervision,32,Jiangsu,1852,PCS,35,KG,121478,65.59287257019439,"32.0603° N, 118.7969° E"
2125,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,34,Logistics goods in areas under special customs supervision,44,Guangdong,189,PCS,31,KG,575894,3047.058201058201,"23.3790° N, 113.7633° E"
2126,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,34,Logistics goods in areas under special customs supervision,51,Sichuan,40,PCS,0,KG,1141,28.525,"30.2638° N, 102.8055° E"
2127,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,34,Logistics goods in areas under special customs supervision,61,Shaanxi,120950,PCS,4645,KG,8167853,67.53082265398925,"35.7452° N, 109.0085° E"
2128,2022-04-28,84717011,固态硬盘(SSD),309,Netherlands,39,other,33,Zhejiang,500,PCS,60,KG,1650,3.3,"29.1416° N, 119.7889° E"
2129,2022-04-28,84717011,固态硬盘(SSD),310,Greece,10,General trade,44,Guangdong,1717,PCS,123,KG,38836,22.618520675596972,"23.3790° N, 113.7633° E"
2130,2022-04-28,84717011,固态硬盘(SSD),310,Greece,15,Import processing trade,31,Shanghai,2022,PCS,133,KG,58040,28.70425321463897,"31.2304° N, 121.4737° E"
2131,2022-04-28,84717011,固态硬盘(SSD),310,Greece,34,Logistics goods in areas under special customs supervision,44,Guangdong,2170,PCS,107,KG,47250,21.774193548387096,"23.3790° N, 113.7633° E"
2132,2022-04-28,84717011,固态硬盘(SSD),311,Portugal,10,General trade,44,Guangdong,8417,PCS,105,KG,83715,9.945942734941191,"23.3790° N, 113.7633° E"
2133,2022-04-28,84717011,固态硬盘(SSD),311,Portugal,15,Import processing trade,31,Shanghai,20,PCS,1,KG,387,19.35,"31.2304° N, 121.4737° E"
2134,2022-04-28,84717011,固态硬盘(SSD),312,Spain,10,General trade,32,Jiangsu,103,PCS,5,KG,35492,344.58252427184465,"32.0603° N, 118.7969° E"
2135,2022-04-28,84717011,固态硬盘(SSD),312,Spain,10,General trade,33,Zhejiang,927,PCS,74,KG,36690,39.579288025889966,"29.1416° N, 119.7889° E"
2136,2022-04-28,84717011,固态硬盘(SSD),312,Spain,10,General trade,41,Henan,18,PCS,1,KG,5832,324.0,"34.7874° N, 113.6652° E"
2137,2022-04-28,84717011,固态硬盘(SSD),312,Spain,10,General trade,44,Guangdong,1003,PCS,45,KG,23924,23.852442671984047,"23.3790° N, 113.7633° E"
2138,2022-04-28,84717011,固态硬盘(SSD),312,Spain,15,Import processing trade,31,Shanghai,3399,PCS,294,KG,225506,66.34480729626361,"31.2304° N, 121.4737° E"
2139,2022-04-28,84717011,固态硬盘(SSD),315,Austria,34,Logistics goods in areas under special customs supervision,61,Shaanxi,108750,PCS,4047,KG,6905164,63.49576091954023,"35.7452° N, 109.0085° E"
2140,2022-04-28,84717011,固态硬盘(SSD),316,Bulgaria,10,General trade,33,Zhejiang,15,PCS,1,KG,796,53.06666666666667,"29.1416° N, 119.7889° E"
2141,2022-04-28,84717011,固态硬盘(SSD),316,Bulgaria,34,Logistics goods in areas under special customs supervision,61,Shaanxi,50,PCS,0,KG,3084,61.68,"35.7452° N, 109.0085° E"
2142,2022-04-28,84717011,固态硬盘(SSD),318,Finland,10,General trade,41,Henan,40,PCS,3,KG,3439,85.975,"34.7874° N, 113.6652° E"
2143,2022-04-28,84717011,固态硬盘(SSD),318,Finland,10,General trade,44,Guangdong,4,PCS,1,KG,3437,859.25,"23.3790° N, 113.7633° E"
2144,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,10,General trade,33,Zhejiang,505,PCS,41,KG,14224,28.166336633663366,"29.1416° N, 119.7889° E"
2145,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,10,General trade,44,Guangdong,1387,PCS,525,KG,1197548,863.408795962509,"23.3790° N, 113.7633° E"
2146,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,15,Import processing trade,31,Shanghai,561,PCS,24,KG,49618,88.44563279857398,"31.2304° N, 121.4737° E"
2147,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,15,Import processing trade,44,Guangdong,788,PCS,138,KG,2313570,2936.002538071066,"23.3790° N, 113.7633° E"
2148,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,34,Logistics goods in areas under special customs supervision,32,Jiangsu,1365,PCS,145,KG,659836,483.39633699633697,"32.0603° N, 118.7969° E"
2149,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,34,Logistics goods in areas under special customs supervision,50,Chongqing,9720,PCS,70,KG,745218,76.66851851851852,"29.4316° N, 106.9123° E"
2150,2022-04-28,84717011,固态硬盘(SSD),321,Hungary,34,Logistics goods in areas under special customs supervision,61,Shaanxi,39989,PCS,737,KG,5633065,140.86536297481808,"35.7452° N, 109.0085° E"
2151,2022-04-28,84717011,固态硬盘(SSD),327,Poland,10,General trade,33,Zhejiang,150,PCS,9,KG,5431,36.20666666666666,"29.1416° N, 119.7889° E"
2152,2022-04-28,84717011,固态硬盘(SSD),327,Poland,10,General trade,35,Fujian,172,PCS,17,KG,550129,3198.4244186046512,"26.0789° N, 119.3062° E"
2153,2022-04-28,84717011,固态硬盘(SSD),327,Poland,10,General trade,43,Hunan,26,PCS,30,KG,520,20.0,"27.6253° N, 111.8569° E"
2154,2022-04-28,84717011,固态硬盘(SSD),327,Poland,10,General trade,44,Guangdong,3061,PCS,96,KG,95793,31.29467494282914,"23.3790° N, 113.7633° E"
2155,2022-04-28,84717011,固态硬盘(SSD),327,Poland,10,General trade,50,Chongqing,1500,PCS,610,KG,22500,15.0,"29.4316° N, 106.9123° E"
2156,2022-04-28,84717011,固态硬盘(SSD),327,Poland,15,Import processing trade,31,Shanghai,5203,PCS,553,KG,567474,109.06669229290794,"31.2304° N, 121.4737° E"
2157,2022-04-28,84717011,固态硬盘(SSD),327,Poland,15,Import processing trade,32,Jiangsu,68,PCS,32,KG,19636,288.7647058823529,"32.0603° N, 118.7969° E"
2158,2022-04-28,84717011,固态硬盘(SSD),327,Poland,34,Logistics goods in areas under special customs supervision,50,Chongqing,300,PCS,2,KG,17100,57.0,"29.4316° N, 106.9123° E"
2159,2022-04-28,84717011,固态硬盘(SSD),327,Poland,34,Logistics goods in areas under special customs supervision,61,Shaanxi,2000,PCS,16,KG,122803,61.4015,"35.7452° N, 109.0085° E"
2160,2022-04-28,84717011,固态硬盘(SSD),327,Poland,39,other,43,Hunan,800,PCS,246,KG,4280,5.35,"27.6253° N, 111.8569° E"
2161,2022-04-28,84717011,固态硬盘(SSD),328,Romania,10,General trade,33,Zhejiang,500,PCS,36,KG,6800,13.6,"29.1416° N, 119.7889° E"
2162,2022-04-28,84717011,固态硬盘(SSD),328,Romania,10,General trade,44,Guangdong,1,PCS,0,KG,178,178.0,"23.3790° N, 113.7633° E"
2163,2022-04-28,84717011,固态硬盘(SSD),328,Romania,15,Import processing trade,31,Shanghai,730,PCS,60,KG,41535,56.897260273972606,"31.2304° N, 121.4737° E"
2164,2022-04-28,84717011,固态硬盘(SSD),330,Sweden,10,General trade,44,Guangdong,5,PCS,1,KG,4914,982.8,"23.3790° N, 113.7633° E"
2165,2022-04-28,84717011,固态硬盘(SSD),330,Sweden,15,Import processing trade,31,Shanghai,219,PCS,16,KG,6801,31.054794520547944,"31.2304° N, 121.4737° E"
2166,2022-04-28,84717011,固态硬盘(SSD),330,Sweden,34,Logistics goods in areas under special customs supervision,32,Jiangsu,40,PCS,5,KG,38920,973.0,"32.0603° N, 118.7969° E"
2167,2022-04-28,84717011,固态硬盘(SSD),331,Switzerland,10,General trade,41,Henan,53,PCS,3,KG,10735,202.54716981132074,"34.7874° N, 113.6652° E"
2168,2022-04-28,84717011,固态硬盘(SSD),331,Switzerland,10,General trade,44,Guangdong,3,PCS,0,KG,2915,971.6666666666666,"23.3790° N, 113.7633° E"
2169,2022-04-28,84717011,固态硬盘(SSD),331,Switzerland,15,Import processing trade,31,Shanghai,2202,PCS,248,KG,184204,83.65304268846504,"31.2304° N, 121.4737° E"
2170,2022-04-28,84717011,固态硬盘(SSD),335,latvia,15,Import processing trade,31,Shanghai,968,PCS,108,KG,58552,60.48760330578512,"31.2304° N, 121.4737° E"
2171,2022-04-28,84717011,固态硬盘(SSD),337,Georgia (unavailable from 2023),10,General trade,44,Guangdong,1064,PCS,62,KG,24170,22.716165413533833,"23.3790° N, 113.7633° E"
2172,2022-04-28,84717011,固态硬盘(SSD),337,Georgia (unavailable from 2023),15,Import processing trade,31,Shanghai,36,PCS,4,KG,1176,32.666666666666664,"31.2304° N, 121.4737° E"
2173,2022-04-28,84717011,固态硬盘(SSD),338,Armenia (deactivated from 2023),39,other,31,Shanghai,1,PCS,0,KG,20,20.0,"31.2304° N, 121.4737° E"
2174,2022-04-28,84717011,固态硬盘(SSD),339,Azerbaijan (deactivated from 2023),10,General trade,43,Hunan,250,PCS,11,KG,2250,9.0,"27.6253° N, 111.8569° E"
2175,2022-04-28,84717011,固态硬盘(SSD),339,Azerbaijan (deactivated from 2023),10,General trade,44,Guangdong,1,PCS,0,KG,39,39.0,"23.3790° N, 113.7633° E"
2176,2022-04-28,84717011,固态硬盘(SSD),340,Belarus,10,General trade,33,Zhejiang,1000,PCS,36,KG,19405,19.405,"29.1416° N, 119.7889° E"
2177,2022-04-28,84717011,固态硬盘(SSD),340,Belarus,10,General trade,44,Guangdong,32,PCS,15,KG,52279,1633.71875,"23.3790° N, 113.7633° E"
2178,2022-04-28,84717011,固态硬盘(SSD),343,moldova,10,General trade,33,Zhejiang,900,PCS,70,KG,17890,19.877777777777776,"29.1416° N, 119.7889° E"
2179,2022-04-28,84717011,固态硬盘(SSD),344,Russia,10,General trade,23,Heilongjiang,46,PCS,3,KG,5345,116.19565217391305,"47.8620° N, 127.7615° E"
2180,2022-04-28,84717011,固态硬盘(SSD),344,Russia,10,General trade,32,Jiangsu,13700,PCS,323,KG,421811,30.78912408759124,"32.0603° N, 118.7969° E"
2181,2022-04-28,84717011,固态硬盘(SSD),344,Russia,10,General trade,44,Guangdong,12643,PCS,858,KG,414797,32.808431543146405,"23.3790° N, 113.7633° E"
2182,2022-04-28,84717011,固态硬盘(SSD),344,Russia,15,Import processing trade,32,Jiangsu,36640,PCS,823,KG,911910,24.888373362445414,"32.0603° N, 118.7969° E"
2183,2022-04-28,84717011,固态硬盘(SSD),344,Russia,33,Inbound and outbound goods in bonded supervision places,11,Beijing,20,PCS,2,KG,4760,238.0,"39.9042° N, 116.4074° E"
2184,2022-04-28,84717011,固态硬盘(SSD),344,Russia,34,Logistics goods in areas under special customs supervision,11,Beijing,8695,PCS,471,KG,198373,22.814606095457158,"39.9042° N, 116.4074° E"
2185,2022-04-28,84717011,固态硬盘(SSD),344,Russia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,14,PCS,0,KG,784,56.0,"32.0603° N, 118.7969° E"
2186,2022-04-28,84717011,固态硬盘(SSD),344,Russia,39,other,21,Liaoning,1,PCS,1,KG,1742,1742.0,"41.8357° N, 123.4294° E"
2187,2022-04-28,84717011,固态硬盘(SSD),347,Ukraine,10,General trade,44,Guangdong,1,PCS,0,KG,840,840.0,"23.3790° N, 113.7633° E"
2188,2022-04-28,84717011,固态硬盘(SSD),351,croatia,10,General trade,33,Zhejiang,600,PCS,50,KG,12296,20.493333333333332,"29.1416° N, 119.7889° E"
2189,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,10,General trade,33,Zhejiang,700,PCS,50,KG,15667,22.38142857142857,"29.1416° N, 119.7889° E"
2190,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,15,Import processing trade,31,Shanghai,8564,PCS,805,KG,676597,79.00478748248482,"31.2304° N, 121.4737° E"
2191,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,15,Import processing trade,32,Jiangsu,300,PCS,3,KG,26100,87.0,"32.0603° N, 118.7969° E"
2192,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,15,Import processing trade,44,Guangdong,2,PCS,0,KG,152,76.0,"23.3790° N, 113.7633° E"
2193,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,15,Import processing trade,50,Chongqing,1047,PCS,3,KG,51549,49.23495702005731,"29.4316° N, 106.9123° E"
2194,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,34,Logistics goods in areas under special customs supervision,32,Jiangsu,30,PCS,0,KG,12000,400.0,"32.0603° N, 118.7969° E"
2195,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,34,Logistics goods in areas under special customs supervision,44,Guangdong,18,PCS,3,KG,48491,2693.9444444444443,"23.3790° N, 113.7633° E"
2196,2022-04-28,84717011,固态硬盘(SSD),352,czech republic,34,Logistics goods in areas under special customs supervision,61,Shaanxi,48873,PCS,313,KG,2230353,45.63568841691732,"35.7452° N, 109.0085° E"
2197,2022-04-28,84717011,固态硬盘(SSD),353,Slovakia,10,General trade,33,Zhejiang,172,PCS,13,KG,4160,24.186046511627907,"29.1416° N, 119.7889° E"
2198,2022-04-28,84717011,固态硬盘(SSD),355,bosnia and herzegovina,10,General trade,44,Guangdong,7,PCS,0,KG,5008,715.4285714285714,"23.3790° N, 113.7633° E"
2199,2022-04-28,84717011,固态硬盘(SSD),358,Serbia,10,General trade,44,Guangdong,5,PCS,2,KG,4180,836.0,"23.3790° N, 113.7633° E"
2200,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,33,Zhejiang,20700,PCS,1327,KG,438047,21.161690821256038,"29.1416° N, 119.7889° E"
2201,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,35,Fujian,180,PCS,10,KG,2493,13.85,"26.0789° N, 119.3062° E"
2202,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,36,Jiangxi,373,PCS,25,KG,13155,35.26809651474531,"27.6140° N, 115.7221° E"
2203,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,43,Hunan,225,PCS,14,KG,10587,47.053333333333335,"27.6253° N, 111.8569° E"
2204,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,44,Guangdong,2650,PCS,167,KG,104259,39.34301886792453,"23.3790° N, 113.7633° E"
2205,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,10,General trade,50,Chongqing,2483,PCS,877,KG,29850,12.021747885622231,"29.4316° N, 106.9123° E"
2206,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,15,Import processing trade,50,Chongqing,110,PCS,0,KG,6599,59.99090909090909,"29.4316° N, 106.9123° E"
2207,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,34,Logistics goods in areas under special customs supervision,32,Jiangsu,7,PCS,0,KG,508,72.57142857142857,"32.0603° N, 118.7969° E"
2208,2022-04-28,84717011,固态硬盘(SSD),402,Argentina,34,Logistics goods in areas under special customs supervision,50,Chongqing,10608,PCS,71,KG,492528,46.42986425339367,"29.4316° N, 106.9123° E"
2209,2022-04-28,84717011,固态硬盘(SSD),408,Bolivia,10,General trade,44,Guangdong,1,PCS,0,KG,481,481.0,"23.3790° N, 113.7633° E"
2210,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,33,Zhejiang,28410,PCS,1740,KG,477226,16.797817669834565,"29.1416° N, 119.7889° E"
2211,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,34,Anhui,2000,PCS,76,KG,22000,11.0,"31.8257° N, 117.2264° E"
2212,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,35,Fujian,8,PCS,0,KG,472,59.0,"26.0789° N, 119.3062° E"
2213,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,36,Jiangxi,1,PCS,0,KG,890,890.0,"27.6140° N, 115.7221° E"
2214,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,42,Hubei,1000,PCS,19,KG,7800,7.8,"30.9756° N, 112.2707° E"
2215,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,43,Hunan,9000,PCS,362,KG,23625,2.625,"27.6253° N, 111.8569° E"
2216,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,10,General trade,44,Guangdong,6093,PCS,437,KG,412887,67.7641555883801,"23.3790° N, 113.7633° E"
2217,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,15,Import processing trade,34,Anhui,3462,PCS,29,KG,168197,48.58376660889659,"31.8257° N, 117.2264° E"
2218,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,15,Import processing trade,44,Guangdong,500,PCS,4,KG,8500,17.0,"23.3790° N, 113.7633° E"
2219,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,15,Import processing trade,50,Chongqing,29,PCS,0,KG,1313,45.275862068965516,"29.4316° N, 106.9123° E"
2220,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,15,Import processing trade,51,Sichuan,729,PCS,3,KG,26907,36.90946502057613,"30.2638° N, 102.8055° E"
2221,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,34,Logistics goods in areas under special customs supervision,32,Jiangsu,41,PCS,1,KG,2277,55.53658536585366,"32.0603° N, 118.7969° E"
2222,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,34,Logistics goods in areas under special customs supervision,44,Guangdong,2118,PCS,158,KG,3960,1.8696883852691217,"23.3790° N, 113.7633° E"
2223,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,34,Logistics goods in areas under special customs supervision,50,Chongqing,18176,PCS,128,KG,887525,48.82950044014085,"29.4316° N, 106.9123° E"
2224,2022-04-28,84717011,固态硬盘(SSD),410,Brazil,34,Logistics goods in areas under special customs supervision,61,Shaanxi,31100,PCS,96,KG,1182976,38.03781350482315,"35.7452° N, 109.0085° E"
2225,2022-04-28,84717011,固态硬盘(SSD),412,Chile,10,General trade,33,Zhejiang,2020,PCS,159,KG,53975,26.72029702970297,"29.1416° N, 119.7889° E"
2226,2022-04-28,84717011,固态硬盘(SSD),412,Chile,10,General trade,44,Guangdong,250,PCS,10,KG,4725,18.9,"23.3790° N, 113.7633° E"
2227,2022-04-28,84717011,固态硬盘(SSD),412,Chile,10,General trade,52,Guizhou,2,PCS,0,KG,623,311.5,"26.8154° N, 106.8748° E"
2228,2022-04-28,84717011,固态硬盘(SSD),412,Chile,15,Import processing trade,50,Chongqing,120,PCS,0,KG,6915,57.625,"29.4316° N, 106.9123° E"
2229,2022-04-28,84717011,固态硬盘(SSD),412,Chile,34,Logistics goods in areas under special customs supervision,32,Jiangsu,88,PCS,0,KG,6011,68.30681818181819,"32.0603° N, 118.7969° E"
2230,2022-04-28,84717011,固态硬盘(SSD),413,Colombia,10,General trade,33,Zhejiang,6725,PCS,416,KG,132007,19.629293680297398,"29.1416° N, 119.7889° E"
2231,2022-04-28,84717011,固态硬盘(SSD),413,Colombia,10,General trade,44,Guangdong,4003,PCS,206,KG,89028,22.240319760179865,"23.3790° N, 113.7633° E"
2232,2022-04-28,84717011,固态硬盘(SSD),413,Colombia,15,Import processing trade,50,Chongqing,400,PCS,2,KG,20187,50.4675,"29.4316° N, 106.9123° E"
2233,2022-04-28,84717011,固态硬盘(SSD),413,Colombia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,12,PCS,0,KG,435,36.25,"32.0603° N, 118.7969° E"
2234,2022-04-28,84717011,固态硬盘(SSD),415,costa rica,10,General trade,33,Zhejiang,1300,PCS,90,KG,32400,24.923076923076923,"29.1416° N, 119.7889° E"
2235,2022-04-28,84717011,固态硬盘(SSD),415,costa rica,10,General trade,44,Guangdong,1853,PCS,127,KG,57512,31.03723691311387,"23.3790° N, 113.7633° E"
2236,2022-04-28,84717011,固态硬盘(SSD),415,costa rica,15,Import processing trade,50,Chongqing,8,PCS,0,KG,368,46.0,"29.4316° N, 106.9123° E"
2237,2022-04-28,84717011,固态硬盘(SSD),418,dominica,10,General trade,33,Zhejiang,200,PCS,14,KG,3564,17.82,"29.1416° N, 119.7889° E"
2238,2022-04-28,84717011,固态硬盘(SSD),419,ecuador,10,General trade,33,Zhejiang,3900,PCS,246,KG,88299,22.64076923076923,"29.1416° N, 119.7889° E"
2239,2022-04-28,84717011,固态硬盘(SSD),419,ecuador,10,General trade,44,Guangdong,121,PCS,35,KG,121762,1006.297520661157,"23.3790° N, 113.7633° E"
2240,2022-04-28,84717011,固态硬盘(SSD),419,ecuador,15,Import processing trade,50,Chongqing,14,PCS,0,KG,940,67.14285714285714,"29.4316° N, 106.9123° E"
2241,2022-04-28,84717011,固态硬盘(SSD),419,ecuador,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,500,PCS,29,KG,7500,15.0,"23.3790° N, 113.7633° E"
2242,2022-04-28,84717011,固态硬盘(SSD),423,Guatemala,10,General trade,33,Zhejiang,700,PCS,49,KG,9058,12.94,"29.1416° N, 119.7889° E"
2243,2022-04-28,84717011,固态硬盘(SSD),423,Guatemala,10,General trade,44,Guangdong,7,PCS,1,KG,9771,1395.857142857143,"23.3790° N, 113.7633° E"
2244,2022-04-28,84717011,固态硬盘(SSD),423,Guatemala,15,Import processing trade,50,Chongqing,9,PCS,0,KG,583,64.77777777777777,"29.4316° N, 106.9123° E"
2245,2022-04-28,84717011,固态硬盘(SSD),426,Honduras,10,General trade,44,Guangdong,3,PCS,0,KG,2779,926.3333333333334,"23.3790° N, 113.7633° E"
2246,2022-04-28,84717011,固态硬盘(SSD),426,Honduras,15,Import processing trade,50,Chongqing,5,PCS,0,KG,323,64.6,"29.4316° N, 106.9123° E"
2247,2022-04-28,84717011,固态硬盘(SSD),427,jamaica,10,General trade,33,Zhejiang,450,PCS,29,KG,14010,31.133333333333333,"29.1416° N, 119.7889° E"
2248,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,10,General trade,33,Zhejiang,390,PCS,23,KG,9187,23.556410256410256,"29.1416° N, 119.7889° E"
2249,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,10,General trade,41,Henan,7,PCS,2,KG,2821,403.0,"34.7874° N, 113.6652° E"
2250,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,10,General trade,44,Guangdong,9119,PCS,643,KG,161343,17.69305844939138,"23.3790° N, 113.7633° E"
2251,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,10,General trade,52,Guizhou,2,PCS,0,KG,286,143.0,"26.8154° N, 106.8748° E"
2252,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,15,Import processing trade,31,Shanghai,10480,PCS,33,KG,501040,47.80916030534351,"31.2304° N, 121.4737° E"
2253,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,15,Import processing trade,32,Jiangsu,20,PCS,38,KG,32963,1648.15,"32.0603° N, 118.7969° E"
2254,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,15,Import processing trade,44,Guangdong,37975,PCS,1235,KG,17658766,465.01029624753124,"23.3790° N, 113.7633° E"
2255,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,15,Import processing trade,50,Chongqing,177,PCS,0,KG,8634,48.779661016949156,"29.4316° N, 106.9123° E"
2256,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,34,Logistics goods in areas under special customs supervision,32,Jiangsu,19818,PCS,930,KG,12055687,608.3200625693813,"32.0603° N, 118.7969° E"
2257,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,34,Logistics goods in areas under special customs supervision,50,Chongqing,5,PCS,0,KG,278,55.6,"29.4316° N, 106.9123° E"
2258,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,34,Logistics goods in areas under special customs supervision,61,Shaanxi,88308,PCS,791,KG,5135114,58.15004303120895,"35.7452° N, 109.0085° E"
2259,2022-04-28,84717011,固态硬盘(SSD),429,Mexico,39,other,44,Guangdong,1,PCS,0,KG,50,50.0,"23.3790° N, 113.7633° E"
2260,2022-04-28,84717011,固态硬盘(SSD),431,nicaragua,15,Import processing trade,50,Chongqing,2,PCS,0,KG,129,64.5,"29.4316° N, 106.9123° E"
2261,2022-04-28,84717011,固态硬盘(SSD),432,Panama,10,General trade,33,Zhejiang,1600,PCS,107,KG,43847,27.404375,"29.1416° N, 119.7889° E"
2262,2022-04-28,84717011,固态硬盘(SSD),432,Panama,10,General trade,44,Guangdong,26,PCS,3,KG,28789,1107.2692307692307,"23.3790° N, 113.7633° E"
2263,2022-04-28,84717011,固态硬盘(SSD),432,Panama,15,Import processing trade,50,Chongqing,9,PCS,0,KG,486,54.0,"29.4316° N, 106.9123° E"
2264,2022-04-28,84717011,固态硬盘(SSD),433,Paraguay,10,General trade,44,Guangdong,3901,PCS,89,KG,40905,10.485772878749039,"23.3790° N, 113.7633° E"
2265,2022-04-28,84717011,固态硬盘(SSD),434,Peru,10,General trade,33,Zhejiang,9360,PCS,662,KG,176327,18.8383547008547,"29.1416° N, 119.7889° E"
2266,2022-04-28,84717011,固态硬盘(SSD),434,Peru,10,General trade,44,Guangdong,835,PCS,42,KG,49338,59.0874251497006,"23.3790° N, 113.7633° E"
2267,2022-04-28,84717011,固态硬盘(SSD),434,Peru,15,Import processing trade,50,Chongqing,125,PCS,0,KG,5257,42.056,"29.4316° N, 106.9123° E"
2268,2022-04-28,84717011,固态硬盘(SSD),434,Peru,34,Logistics goods in areas under special customs supervision,32,Jiangsu,89,PCS,3,KG,4606,51.752808988764045,"32.0603° N, 118.7969° E"
2269,2022-04-28,84717011,固态硬盘(SSD),434,Peru,34,Logistics goods in areas under special customs supervision,50,Chongqing,11,PCS,0,KG,538,48.90909090909091,"29.4316° N, 106.9123° E"
2270,2022-04-28,84717011,固态硬盘(SSD),440,El Salvador,10,General trade,33,Zhejiang,125,PCS,7,KG,4050,32.4,"29.1416° N, 119.7889° E"
2271,2022-04-28,84717011,固态硬盘(SSD),440,El Salvador,15,Import processing trade,50,Chongqing,1,PCS,0,KG,33,33.0,"29.4316° N, 106.9123° E"
2272,2022-04-28,84717011,固态硬盘(SSD),442,Trinidad and Tobago,10,General trade,33,Zhejiang,49,PCS,5,KG,4026,82.16326530612245,"29.1416° N, 119.7889° E"
2273,2022-04-28,84717011,固态硬盘(SSD),444,Uruguay,10,General trade,33,Zhejiang,2175,PCS,89,KG,68238,31.373793103448275,"29.1416° N, 119.7889° E"
2274,2022-04-28,84717011,固态硬盘(SSD),444,Uruguay,10,General trade,44,Guangdong,920,PCS,61,KG,33736,36.6695652173913,"23.3790° N, 113.7633° E"
2275,2022-04-28,84717011,固态硬盘(SSD),445,Venezuela,10,General trade,44,Guangdong,100,PCS,5,KG,2890,28.9,"23.3790° N, 113.7633° E"
2276,2022-04-28,84717011,固态硬盘(SSD),501,Canada,10,General trade,41,Henan,24,PCS,20,KG,1200,50.0,"34.7874° N, 113.6652° E"
2277,2022-04-28,84717011,固态硬盘(SSD),501,Canada,10,General trade,44,Guangdong,5139,PCS,233,KG,256360,49.88519167153142,"23.3790° N, 113.7633° E"
2278,2022-04-28,84717011,固态硬盘(SSD),501,Canada,15,Import processing trade,31,Shanghai,5795,PCS,490,KG,441054,76.10940465918895,"31.2304° N, 121.4737° E"
2279,2022-04-28,84717011,固态硬盘(SSD),501,Canada,34,Logistics goods in areas under special customs supervision,31,Shanghai,10,PCS,1,KG,3570,357.0,"31.2304° N, 121.4737° E"
