,MONTH,HS_CODE,PRODUCT_NAME,TRADE_PARTNER_CODE,TRADE_PARTNER_NAME,TRADE_METHOD_CODE,TRADE_METHOD_NAME,ORIGIN_CODE,ORIGIN_NAME,QUANTITY,QUANTITY_UNIT,WEIGHT,WEIGHT_UNIT,TRADE_VALUE,AVG_UNIT_PRICE,GEO_LOCATION
0,2021-01-28,84717011,固态硬盘(SSD),102,Bahrain,10,General trade,44,Guangdong,1,PCS,0,KG,2001,2001.0,"23.3790° N, 113.7633° E"
1,2021-01-28,84717011,固态硬盘(SSD),103,Bangladesh,10,General trade,44,Guangdong,1506,PCS,132,KG,26935,17.885126162018594,"23.3790° N, 113.7633° E"
2,2021-01-28,84717011,固态硬盘(SSD),103,Bangladesh,34,Logistics goods in areas under special customs supervision,31,Shanghai,8,PCS,0,KG,800,100.0,"31.2304° N, 121.4737° E"
3,2021-01-28,84717011,固态硬盘(SSD),103,Bangladesh,34,Logistics goods in areas under special customs supervision,32,Jiangsu,32,PCS,1,KG,1518,47.4375,"32.0603° N, 118.7969° E"
4,2021-01-28,84717011,固态硬盘(SSD),103,Bangladesh,39,other,44,Guangdong,1,PCS,1,KG,71,71.0,"23.3790° N, 113.7633° E"
5,2021-01-28,84717011,固态硬盘(SSD),106,Myanmar,10,General trade,33,Zhejiang,428,PCS,220,KG,28436,66.4392523364486,"29.1416° N, 119.7889° E"
6,2021-01-28,84717011,固态硬盘(SSD),106,Myanmar,10,General trade,44,Guangdong,23,PCS,9,KG,43164,1876.695652173913,"23.3790° N, 113.7633° E"
7,2021-01-28,84717011,固态硬盘(SSD),106,Myanmar,19,small border trade,53,Yunnan,400,PCS,18,KG,11082,27.705,"24.9740° N, 101.4870° E"
8,2021-01-28,84717011,固态硬盘(SSD),107,Cambodia,10,General trade,33,Zhejiang,1860,PCS,307,KG,96297,51.77258064516129,"29.1416° N, 119.7889° E"
9,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,11,Beijing,2000,PCS,20,KG,39401,19.7005,"39.9042° N, 116.4074° E"
10,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,12,Tianjin,1018,PCS,125,KG,1021407,1003.3467583497053,"39.3434° N, 117.3616° E"
11,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,31,Shanghai,5,PCS,2,KG,1167,233.4,"31.2304° N, 121.4737° E"
12,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,33,Zhejiang,15706,PCS,602,KG,389372,24.79128995288425,"29.1416° N, 119.7889° E"
13,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,34,Anhui,211095,PCS,2170,KG,6306114,29.87334612378313,"31.8257° N, 117.2264° E"
14,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,35,Fujian,2,PCS,0,KG,41,20.5,"26.0789° N, 119.3062° E"
15,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,37,Shandong,14,PCS,10,KG,1344,96.0,"36.0671° N, 119.3219° E"
16,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,42,Hubei,43353,PCS,777,KG,2096494,48.358683366779694,"30.9756° N, 112.2707° E"
17,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,43,Hunan,3420,PCS,163,KG,202628,59.24795321637427,"27.6253° N, 111.8569° E"
18,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,44,Guangdong,1824431,PCS,37909,KG,48330218,26.49057048471551,"23.3790° N, 113.7633° E"
19,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,10,General trade,61,Shaanxi,1500,PCS,120,KG,40250,26.833333333333332,"35.7452° N, 109.0085° E"
20,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,14,Processing trade with incoming materials,32,Jiangsu,3,PCS,0,KG,152,50.666666666666664,"32.0603° N, 118.7969° E"
21,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,14,Processing trade with incoming materials,44,Guangdong,1021,PCS,6,KG,2307,2.2595494613124387,"23.3790° N, 113.7633° E"
22,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,31,Shanghai,720572,PCS,10554,KG,31245985,43.36275209139406,"31.2304° N, 121.4737° E"
23,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,32,Jiangsu,107599,PCS,1851,KG,3346964,31.10590247121256,"32.0603° N, 118.7969° E"
24,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,35,Fujian,97,PCS,21,KG,35303,363.9484536082474,"26.0789° N, 119.3062° E"
25,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,44,Guangdong,864362,PCS,28744,KG,36625157,42.37247472702409,"23.3790° N, 113.7633° E"
26,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,45,Guangxi Zhuang Autonomous Region,1455,PCS,337,KG,2020326,1388.540206185567,"24.7785° N, 108.4160° E"
27,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,50,Chongqing,146680,PCS,833,KG,6330796,43.160594491409874,"29.4316° N, 106.9123° E"
28,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,15,Import processing trade,51,Sichuan,237,PCS,9,KG,7612,32.118143459915615,"30.2638° N, 102.8055° E"
29,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,33,Inbound and outbound goods in bonded supervision places,31,Shanghai,1,PCS,1,KG,129,129.0,"31.2304° N, 121.4737° E"
30,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,123131,PCS,3513,KG,3085723,25.060488422899187,"23.3790° N, 113.7633° E"
31,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,31,Shanghai,311678,PCS,10787,KG,58343574,187.19182617958276,"31.2304° N, 121.4737° E"
32,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,32,Jiangsu,165807,PCS,4138,KG,14766351,89.05746440138233,"32.0603° N, 118.7969° E"
33,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,34,Anhui,1072,PCS,32,KG,47916,44.69776119402985,"31.8257° N, 117.2264° E"
34,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,44,Guangdong,24405,PCS,622,KG,2213245,90.68817865191559,"23.3790° N, 113.7633° E"
35,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,45,Guangxi Zhuang Autonomous Region,1332,PCS,635,KG,361680,271.5315315315315,"24.7785° N, 108.4160° E"
36,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,50,Chongqing,34571,PCS,203,KG,1519694,43.958635850857654,"29.4316° N, 106.9123° E"
37,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,51,Sichuan,620,PCS,6,KG,28010,45.17741935483871,"30.2638° N, 102.8055° E"
38,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,34,Logistics goods in areas under special customs supervision,61,Shaanxi,244531,PCS,1790,KG,12765566,52.204284937288115,"35.7452° N, 109.0085° E"
39,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,39,other,35,Fujian,46,PCS,23,KG,2300,50.0,"26.0789° N, 119.3062° E"
40,2021-01-28,84717011,固态硬盘(SSD),110,China Hong Kong,39,other,44,Guangdong,20,PCS,0,KG,1000,50.0,"23.3790° N, 113.7633° E"
41,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,13,Hebei,4000,PCS,264,KG,30652,7.663,"38.0428° N, 114.5149° E"
42,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,31,Shanghai,1529,PCS,11,KG,75743,49.537606278613474,"31.2304° N, 121.4737° E"
43,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,32,Jiangsu,23,PCS,1,KG,1466,63.73913043478261,"32.0603° N, 118.7969° E"
44,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,33,Zhejiang,5000,PCS,342,KG,100080,20.016,"29.1416° N, 119.7889° E"
45,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,36,Jiangxi,2300,PCS,125,KG,17625,7.663043478260869,"27.6140° N, 115.7221° E"
46,2021-01-28,84717011,固态硬盘(SSD),111,India,10,General trade,44,Guangdong,16623,PCS,875,KG,349931,21.05101365577814,"23.3790° N, 113.7633° E"
47,2021-01-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,31,Shanghai,826,PCS,36,KG,61505,74.46125907990314,"31.2304° N, 121.4737° E"
48,2021-01-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,32,Jiangsu,18,PCS,0,KG,982,54.55555555555556,"32.0603° N, 118.7969° E"
49,2021-01-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,44,Guangdong,177,PCS,33,KG,18345,103.64406779661017,"23.3790° N, 113.7633° E"
50,2021-01-28,84717011,固态硬盘(SSD),111,India,15,Import processing trade,50,Chongqing,615,PCS,4,KG,37488,60.95609756097561,"29.4316° N, 106.9123° E"
51,2021-01-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,31,Shanghai,2847,PCS,41,KG,275590,96.80014049877063,"31.2304° N, 121.4737° E"
52,2021-01-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,32,Jiangsu,3100,PCS,419,KG,121370,39.151612903225804,"32.0603° N, 118.7969° E"
53,2021-01-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,44,Guangdong,600,PCS,5,KG,41200,68.66666666666667,"23.3790° N, 113.7633° E"
54,2021-01-28,84717011,固态硬盘(SSD),111,India,34,Logistics goods in areas under special customs supervision,50,Chongqing,1441,PCS,13,KG,90732,62.9646079111728,"29.4316° N, 106.9123° E"
55,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,33,Zhejiang,5503,PCS,194,KG,144502,26.258767944757405,"29.1416° N, 119.7889° E"
56,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,37,Shandong,5,PCS,5,KG,626,125.2,"36.0671° N, 119.3219° E"
57,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,10,General trade,44,Guangdong,48970,PCS,1673,KG,1228090,25.078415356340617,"23.3790° N, 113.7633° E"
58,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,31,Shanghai,1038,PCS,84,KG,47244,45.51445086705202,"31.2304° N, 121.4737° E"
59,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,15,Import processing trade,32,Jiangsu,7,PCS,0,KG,410,58.57142857142857,"32.0603° N, 118.7969° E"
60,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,33,Inbound and outbound goods in bonded supervision places,11,Beijing,1,PCS,0,KG,193,193.0,"39.9042° N, 116.4074° E"
61,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,3100,PCS,110,KG,62690,20.22258064516129,"23.3790° N, 113.7633° E"
62,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,34,Logistics goods in areas under special customs supervision,31,Shanghai,113,PCS,2,KG,15150,134.07079646017698,"31.2304° N, 121.4737° E"
63,2021-01-28,84717011,固态硬盘(SSD),112,Indonesia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,959,PCS,96,KG,52184,54.41501564129301,"32.0603° N, 118.7969° E"
64,2021-01-28,84717011,固态硬盘(SSD),113,Iran,10,General trade,35,Fujian,1867,PCS,165,KG,8900,4.767005891805034,"26.0789° N, 119.3062° E"
65,2021-01-28,84717011,固态硬盘(SSD),114,Iraq,10,General trade,33,Zhejiang,1044,PCS,81,KG,39581,37.912835249042146,"29.1416° N, 119.7889° E"
66,2021-01-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,31,Shanghai,2,PCS,0,KG,642,321.0,"31.2304° N, 121.4737° E"
67,2021-01-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,32,Jiangsu,10,PCS,1,KG,13648,1364.8,"32.0603° N, 118.7969° E"
68,2021-01-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,33,Zhejiang,1780,PCS,1021,KG,94788,53.25168539325843,"29.1416° N, 119.7889° E"
69,2021-01-28,84717011,固态硬盘(SSD),115,Israel,10,General trade,44,Guangdong,1265,PCS,90,KG,52943,41.85217391304348,"23.3790° N, 113.7633° E"
70,2021-01-28,84717011,固态硬盘(SSD),115,Israel,15,Import processing trade,31,Shanghai,19588,PCS,1131,KG,667738,34.08913620584031,"31.2304° N, 121.4737° E"
71,2021-01-28,84717011,固态硬盘(SSD),115,Israel,34,Logistics goods in areas under special customs supervision,50,Chongqing,2,PCS,0,KG,60,30.0,"29.4316° N, 106.9123° E"
72,2021-01-28,84717011,固态硬盘(SSD),115,Israel,34,Logistics goods in areas under special customs supervision,61,Shaanxi,22,PCS,1,KG,981,44.59090909090909,"35.7452° N, 109.0085° E"
73,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,31,Shanghai,58,PCS,2,KG,11284,194.55172413793105,"31.2304° N, 121.4737° E"
74,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,32,Jiangsu,144,PCS,29,KG,1239,8.604166666666666,"32.0603° N, 118.7969° E"
75,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,33,Zhejiang,16297,PCS,683,KG,454246,27.872982757562742,"29.1416° N, 119.7889° E"
76,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,37,Shandong,94,PCS,84,KG,1794,19.085106382978722,"36.0671° N, 119.3219° E"
77,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,42,Hubei,42,PCS,2,KG,5026,119.66666666666667,"30.9756° N, 112.2707° E"
78,2021-01-28,84717011,固态硬盘(SSD),116,Japan,10,General trade,44,Guangdong,3266,PCS,157,KG,138625,42.444886711573794,"23.3790° N, 113.7633° E"
79,2021-01-28,84717011,固态硬盘(SSD),116,Japan,14,Processing trade with incoming materials,31,Shanghai,1621,PCS,27,KG,131961,81.407156076496,"31.2304° N, 121.4737° E"
80,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,31,Shanghai,75052,PCS,4061,KG,4139616,55.156638064275434,"31.2304° N, 121.4737° E"
81,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,32,Jiangsu,24208,PCS,1097,KG,1473865,60.88338565763384,"32.0603° N, 118.7969° E"
82,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,34,Anhui,12,PCS,0,KG,879,73.25,"31.8257° N, 117.2264° E"
83,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,35,Fujian,409,PCS,64,KG,196183,479.66503667481663,"26.0789° N, 119.3062° E"
84,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,44,Guangdong,230,PCS,21,KG,20447,88.9,"23.3790° N, 113.7633° E"
85,2021-01-28,84717011,固态硬盘(SSD),116,Japan,15,Import processing trade,50,Chongqing,10720,PCS,54,KG,319815,29.83348880597015,"29.4316° N, 106.9123° E"
86,2021-01-28,84717011,固态硬盘(SSD),116,Japan,33,Inbound and outbound goods in bonded supervision places,11,Beijing,1,PCS,0,KG,177,177.0,"39.9042° N, 116.4074° E"
87,2021-01-28,84717011,固态硬盘(SSD),116,Japan,33,Inbound and outbound goods in bonded supervision places,44,Guangdong,10,PCS,1,KG,1483,148.3,"23.3790° N, 113.7633° E"
88,2021-01-28,84717011,固态硬盘(SSD),116,Japan,34,Logistics goods in areas under special customs supervision,31,Shanghai,13073,PCS,351,KG,2166962,165.75858639944926,"31.2304° N, 121.4737° E"
89,2021-01-28,84717011,固态硬盘(SSD),116,Japan,34,Logistics goods in areas under special customs supervision,32,Jiangsu,333,PCS,28,KG,14050,42.192192192192195,"32.0603° N, 118.7969° E"
90,2021-01-28,84717011,固态硬盘(SSD),116,Japan,34,Logistics goods in areas under special customs supervision,37,Shandong,13,PCS,0,KG,1404,108.0,"36.0671° N, 119.3219° E"
91,2021-01-28,84717011,固态硬盘(SSD),116,Japan,34,Logistics goods in areas under special customs supervision,50,Chongqing,1512,PCS,11,KG,47628,31.5,"29.4316° N, 106.9123° E"
92,2021-01-28,84717011,固态硬盘(SSD),116,Japan,34,Logistics goods in areas under special customs supervision,61,Shaanxi,193197,PCS,2121,KG,7611146,39.39577736714338,"35.7452° N, 109.0085° E"
93,2021-01-28,84717011,固态硬盘(SSD),117,Jordan,10,General trade,44,Guangdong,11,PCS,4,KG,15565,1415.0,"23.3790° N, 113.7633° E"
94,2021-01-28,84717011,固态硬盘(SSD),118,Kuwait,10,General trade,44,Guangdong,1,PCS,0,KG,1182,1182.0,"23.3790° N, 113.7633° E"
95,2021-01-28,84717011,固态硬盘(SSD),119,Laos,11,国家间、国际组织无偿援助和赠送的...,11,Beijing,4,PCS,4,KG,2729,682.25,"39.9042° N, 116.4074° E"
96,2021-01-28,84717011,固态硬盘(SSD),120,Lebanon,15,Import processing trade,32,Jiangsu,2,PCS,0,KG,71,35.5,"32.0603° N, 118.7969° E"
97,2021-01-28,84717011,固态硬盘(SSD),121,"Macao, China",10,General trade,44,Guangdong,8,PCS,0,KG,8103,1012.875,"23.3790° N, 113.7633° E"
98,2021-01-28,84717011,固态硬盘(SSD),121,"Macao, China",34,Logistics goods in areas under special customs supervision,31,Shanghai,9,PCS,0,KG,555,61.666666666666664,"31.2304° N, 121.4737° E"
99,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,12,Tianjin,273,PCS,33,KG,231178,846.8058608058608,"39.3434° N, 117.3616° E"
100,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,31,Shanghai,46,PCS,24,KG,6097,132.54347826086956,"31.2304° N, 121.4737° E"
101,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,33,Zhejiang,3672,PCS,289,KG,94410,25.71078431372549,"29.1416° N, 119.7889° E"
102,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,35,Fujian,582,PCS,4,KG,36236,62.261168384879724,"26.0789° N, 119.3062° E"
103,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,36,Jiangxi,12849,PCS,313,KG,510343,39.71849949412405,"27.6140° N, 115.7221° E"
104,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,37,Shandong,2,PCS,2,KG,589,294.5,"36.0671° N, 119.3219° E"
105,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,43,Hunan,1195,PCS,75,KG,165242,138.27782426778242,"27.6253° N, 111.8569° E"
106,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,10,General trade,44,Guangdong,8144,PCS,493,KG,176110,21.62450884086444,"23.3790° N, 113.7633° E"
107,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,14,Processing trade with incoming materials,44,Guangdong,1,PCS,0,KG,39,39.0,"23.3790° N, 113.7633° E"
108,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,15,Import processing trade,31,Shanghai,9137,PCS,373,KG,300950,32.93750684031958,"31.2304° N, 121.4737° E"
109,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,15,Import processing trade,32,Jiangsu,6,PCS,0,KG,418,69.66666666666667,"32.0603° N, 118.7969° E"
110,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,15,Import processing trade,44,Guangdong,3,PCS,0,KG,168,56.0,"23.3790° N, 113.7633° E"
111,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,15,Import processing trade,50,Chongqing,148,PCS,2,KG,10136,68.48648648648648,"29.4316° N, 106.9123° E"
112,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,31,Shanghai,56534,PCS,898,KG,6554136,115.93264230374642,"31.2304° N, 121.4737° E"
113,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,32,Jiangsu,383,PCS,49,KG,21463,56.039164490861616,"32.0603° N, 118.7969° E"
114,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,34,Anhui,100365,PCS,694,KG,7421011,73.94022816718976,"31.8257° N, 117.2264° E"
115,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,44,Guangdong,32,PCS,2,KG,3621,113.15625,"23.3790° N, 113.7633° E"
116,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,50,Chongqing,1328,PCS,12,KG,75011,56.48418674698795,"29.4316° N, 106.9123° E"
117,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,51,Sichuan,1043,PCS,31,KG,53937,51.71332694151486,"30.2638° N, 102.8055° E"
118,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,34,Logistics goods in areas under special customs supervision,61,Shaanxi,486,PCS,19,KG,40168,82.65020576131687,"35.7452° N, 109.0085° E"
119,2021-01-28,84717011,固态硬盘(SSD),122,Malaysia,39,other,11,Beijing,2,PCS,0,KG,163,81.5,"39.9042° N, 116.4074° E"
120,2021-01-28,84717011,固态硬盘(SSD),124,Mongolia,10,General trade,33,Zhejiang,100,PCS,71,KG,15600,156.0,"29.1416° N, 119.7889° E"
121,2021-01-28,84717011,固态硬盘(SSD),125,nepal,10,General trade,33,Zhejiang,2942,PCS,223,KG,61723,20.979945615227738,"29.1416° N, 119.7889° E"
122,2021-01-28,84717011,固态硬盘(SSD),125,nepal,10,General trade,35,Fujian,470,PCS,39,KG,3760,8.0,"26.0789° N, 119.3062° E"
123,2021-01-28,84717011,固态硬盘(SSD),125,nepal,10,General trade,44,Guangdong,5898,PCS,349,KG,116795,19.802475415395048,"23.3790° N, 113.7633° E"
124,2021-01-28,84717011,固态硬盘(SSD),125,nepal,34,Logistics goods in areas under special customs supervision,32,Jiangsu,1,PCS,0,KG,56,56.0,"32.0603° N, 118.7969° E"
125,2021-01-28,84717011,固态硬盘(SSD),125,nepal,39,other,51,Sichuan,145,PCS,10,KG,1160,8.0,"30.2638° N, 102.8055° E"
126,2021-01-28,84717011,固态硬盘(SSD),126,Oman,10,General trade,44,Guangdong,4,PCS,0,KG,1758,439.5,"23.3790° N, 113.7633° E"
127,2021-01-28,84717011,固态硬盘(SSD),127,Pakistan,10,General trade,44,Guangdong,9,PCS,2,KG,4224,469.3333333333333,"23.3790° N, 113.7633° E"
128,2021-01-28,84717011,固态硬盘(SSD),127,Pakistan,22,Export goods for foreign contracted projects,11,Beijing,1,PCS,0,KG,57,57.0,"39.9042° N, 116.4074° E"
129,2021-01-28,84717011,固态硬盘(SSD),127,Pakistan,39,other,44,Guangdong,290,PCS,10,KG,7540,26.0,"23.3790° N, 113.7633° E"
130,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,10,General trade,44,Guangdong,31,PCS,15,KG,43306,1396.967741935484,"23.3790° N, 113.7633° E"
131,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,15,Import processing trade,51,Sichuan,4,PCS,0,KG,383,95.75,"30.2638° N, 102.8055° E"
132,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,33,Inbound and outbound goods in bonded supervision places,31,Shanghai,1,PCS,0,KG,160,160.0,"31.2304° N, 121.4737° E"
133,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,34,Logistics goods in areas under special customs supervision,31,Shanghai,35,PCS,0,KG,2947,84.2,"31.2304° N, 121.4737° E"
134,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,34,Logistics goods in areas under special customs supervision,32,Jiangsu,417,PCS,39,KG,20415,48.9568345323741,"32.0603° N, 118.7969° E"
135,2021-01-28,84717011,固态硬盘(SSD),129,the Philippines,34,Logistics goods in areas under special customs supervision,44,Guangdong,1,PCS,0,KG,61,61.0,"23.3790° N, 113.7633° E"
136,2021-01-28,84717011,固态硬盘(SSD),130,Qatar,10,General trade,44,Guangdong,19,PCS,4,KG,20660,1087.3684210526317,"23.3790° N, 113.7633° E"
137,2021-01-28,84717011,固态硬盘(SSD),130,Qatar,15,Import processing trade,31,Shanghai,499,PCS,48,KG,39102,78.36072144288578,"31.2304° N, 121.4737° E"
138,2021-01-28,84717011,固态硬盘(SSD),130,Qatar,15,Import processing trade,32,Jiangsu,1,PCS,0,KG,123,123.0,"32.0603° N, 118.7969° E"
139,2021-01-28,84717011,固态硬盘(SSD),130,Qatar,34,Logistics goods in areas under special customs supervision,32,Jiangsu,5,PCS,0,KG,460,92.0,"32.0603° N, 118.7969° E"
140,2021-01-28,84717011,固态硬盘(SSD),131,Saudi Arabia,10,General trade,33,Zhejiang,4030,PCS,286,KG,117455,29.14516129032258,"29.1416° N, 119.7889° E"
141,2021-01-28,84717011,固态硬盘(SSD),131,Saudi Arabia,10,General trade,43,Hunan,45,PCS,15,KG,2191,48.68888888888889,"27.6253° N, 111.8569° E"
142,2021-01-28,84717011,固态硬盘(SSD),131,Saudi Arabia,10,General trade,44,Guangdong,2257,PCS,121,KG,99800,44.21798848028356,"23.3790° N, 113.7633° E"
143,2021-01-28,84717011,固态硬盘(SSD),131,Saudi Arabia,15,Import processing trade,31,Shanghai,2130,PCS,153,KG,125762,59.04319248826291,"31.2304° N, 121.4737° E"
144,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,11,Beijing,18,PCS,7,KG,6324,351.3333333333333,"39.9042° N, 116.4074° E"
145,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,31,Shanghai,152,PCS,69,KG,18781,123.5592105263158,"31.2304° N, 121.4737° E"
146,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,32,Jiangsu,49,PCS,0,KG,2928,59.755102040816325,"32.0603° N, 118.7969° E"
147,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,33,Zhejiang,727,PCS,73,KG,48867,67.21733149931224,"29.1416° N, 119.7889° E"
148,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,35,Fujian,324,PCS,2,KG,40031,123.55246913580247,"26.0789° N, 119.3062° E"
149,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,37,Shandong,122,PCS,67,KG,29807,244.31967213114754,"36.0671° N, 119.3219° E"
150,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,10,General trade,44,Guangdong,166,PCS,62,KG,105890,637.8915662650602,"23.3790° N, 113.7633° E"
151,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,14,Processing trade with incoming materials,31,Shanghai,458658,PCS,3162,KG,38070609,83.00434964614156,"31.2304° N, 121.4737° E"
152,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,15,Import processing trade,31,Shanghai,12664,PCS,1039,KG,552985,43.66590334807328,"31.2304° N, 121.4737° E"
153,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,15,Import processing trade,32,Jiangsu,25,PCS,0,KG,1648,65.92,"32.0603° N, 118.7969° E"
154,2021-01-28,84717011,固态硬盘(SSD),132,Singapore,15,Import processing trade,34,Anhui,2,PCS,0,KG,329,164.5,"31.8257° N, 117.2264° E"
